Date,Username,Tweet
2018-11-12T03:38:10+00:00,BCBtigers,"Match starts on day two at Mirpur. Bangladesh to start with their overnight first innings total of 303/5.

To watch Zimbabwe tour of Bangladesh, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc
iOS:https://t.co/FfYlStljof

#BANvZIM https://t.co/74lomy6KiI"
2018-11-11T15:56:56+00:00,BCBtigers,"Watch the Highlights of Bangladesh vs Zimbabwe, 2nd Test, Day 1.

https://t.co/DJnhCZGHzQ"
2018-11-11T13:22:45+00:00,BCBtigers,"Bangladesh ended the first day on 303/5.

 https://t.co/XeSM471kIV"
2018-11-11T11:34:09+00:00,BCBtigers,"Snaps of Bangladesh vs Zimbabwe, Second Test, Day 1.

https://t.co/4ZJnZZmg9G"
2018-11-11T11:15:24+00:00,BCBtigers,"Stumps, Day 1. #BANvZIM https://t.co/fnZ5L1Uoxb"
2018-11-11T09:50:57+00:00,BCBtigers,"Bangladesh are 251/3 after 75 overs.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof

#BANvZIM https://t.co/fikwkofKGh"
2018-11-11T09:48:34+00:00,BCBtigers,"100! .@mushfiqur15 gets his 6th century in Test.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof

#BANvZIM https://t.co/lIdq3XWxeO"
2018-11-11T09:20:02+00:00,BCBtigers,"200 up for Mominul Haque (125*) @mushfiqur15 (80*) in the 4th wicket. 

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc
iOS:https://t.co/FfYlStljof 

#BANvZIM https://t.co/GEaJx5kksm"
2018-11-11T08:51:53+00:00,BCBtigers,"To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android: https://t.co/gRrE3kJgYc
iOS:https://t.co/FfYlStljof

#BANvZIM #RiseOfTheTigers https://t.co/gL7Hbr4sTx"
2018-11-11T08:22:36+00:00,BCBtigers,"Tea, Day 1.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof

#BANvZIM https://t.co/bqoN7WyHmA"
2018-11-11T08:03:09+00:00,BCBtigers,"100! Mominul Haque gets his 7th century in Test.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof

#BANvZIM https://t.co/8NZqkiR8gd"
2018-11-11T07:49:36+00:00,BCBtigers,"After 48 overs, Bangladesh are 155/3.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof

#BANvZIM https://t.co/xFoAZv0zeo"
2018-11-11T07:48:16+00:00,BCBtigers,"50! Mushfiqur Rahim brings up his 20th half-century in Test.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof

#BANvZIM https://t.co/Ot951Y1D3l"
2018-11-11T07:15:31+00:00,BCBtigers,"100 up for Mushfiqur Rahim (48*) and Mominul Haque (60*) in the 4th wicket. 
To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof 

#BANvZIM https://t.co/gcxqALDquQ"
2018-11-11T07:08:22+00:00,BCBtigers,"He made his debut for Bangladesh in 2011 and went on to play 17 matches across the 3 formats.

We wish a very happy birthday to our very own Shuvagata Hom.

#Tigers #BCB https://t.co/yx0pvvLU5M"
2018-11-11T06:53:35+00:00,BCBtigers,"50! Mominul gets his 13th half-century in Test. 

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof 

#BANvZIM https://t.co/dQB9ynTosS"
2018-11-11T05:56:56+00:00,BCBtigers,"Lunch, Day 1, 2nd Test.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof 

#BANvZIM https://t.co/MzThkhSKcS"
2018-11-11T05:40:03+00:00,BCBtigers,"Highlights of Bangladesh Women vs Windies Women, ICC Women’s World Twenty20 2018.

https://t.co/AuiWKb0hUl"
