Date,Username,Tweet
2018-11-25T05:56:13+00:00,BCCI,"It's game day as #TeamIndia is all set to take on Australia in the third and final T20I at the SCG. 

Will the hosts clinch the series or will #TeamIndia level it?

Catch all the action live here from 13.20 IST - https://t.co/WGwdl92bX1 #AUSvIND https://t.co/i5k5PSltK2"
2018-11-24T03:30:00+00:00,BCCI,"Here's wishing @MishiAmit a very happy birthday 🎂🍰

Relive his five-wkt haul against Australia at Mohali 😎 https://t.co/4tS8DQxz10"
2018-11-23T13:50:12+00:00,BCCI,A little something for the fans who turned up in numbers at the MCG - courtesy @klrahul11 #TeamIndia #AUSvIND 😎😍🤙🏻 https://t.co/1f7JzYP3ht
2018-11-23T11:02:32+00:00,BCCI,"Sadly, the play has been called off at the MCG. Australia take a 1-0 series lead with one more game to go.

#AUSvIND https://t.co/C3b9iKxNM2"
2018-11-23T10:38:37+00:00,BCCI,The waiting game continues 😣
2018-11-23T10:04:16+00:00,BCCI,"And, it's drizzling again 🙁🙁

Rain playing hide and seek here at the 'G."
2018-11-23T10:02:35+00:00,BCCI,"Let's do this 💪🇮🇳

#AUSvIND https://t.co/tqhpr3tfHo"
2018-11-23T09:58:06+00:00,BCCI,"It's become clear here at the G. We will have a 19-over game.
Play resumes at 21:03 PM local time.
Target 137 - DLS https://t.co/AcOCBO9W2t"
2018-11-23T09:28:19+00:00,BCCI,"UPDATE - The rain's got too heavy, so they've decided to go off.

Will this be the end of the Australia innings? 

Australia 132/7 in 19 overs #AUSvIND"
2018-11-23T09:20:33+00:00,BCCI,"2nd T20I. 18.6: J Bumrah to B McDermott (32), 4 runs, 132/7 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T09:16:07+00:00,BCCI,"2nd T20I. 18.1: J Bumrah to A Tye (11), 5 runs, 127/7 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T09:14:46+00:00,BCCI,"2nd T20I. 17.6: K Ahmed to B McDermott (28), 6 runs, 122/7 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T09:12:59+00:00,BCCI,"2nd T20I. 17.3: K Ahmed to A Tye (9), 4 runs, 113/7 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T09:12:08+00:00,BCCI,"2nd T20I. 17.2: K Ahmed to A Tye (5), 4 runs, 109/7 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T09:05:22+00:00,BCCI,"15.6: WICKET! N Coulter-Nile (20) is out, Caught, b Bhuvneshwar Kumar, 101/7 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T09:04:38+00:00,BCCI,"2nd T20I. 15.5: B Kumar to N Coulter-Nile (20), 6 runs, 101/6 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T09:00:00+00:00,BCCI,"2nd T20I. 14.4: K Pandya to N Coulter-Nile (13), 4 runs, 90/6 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T08:56:39+00:00,BCCI,"2nd T20I. 13.3: K Yadav to N Coulter-Nile (6), 6 runs, 81/6 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T08:54:29+00:00,BCCI,"13.1: WICKET! A Carey (4) is out, c Krunal Pandya b Kuldeep Yadav, 74/6 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T08:52:30+00:00,BCCI,"Lovely bowling by @krunalpandya24, who's looked a lot more settled today. In on the pads but a hint of drift, Maxwell misses it and it crashes into the stumps.

#AUSvIND https://t.co/abB8Ascjhq"
2018-11-23T08:49:45+00:00,BCCI,"2nd T20I. 11.6: K Yadav to B McDermott (11), 4 runs, 69/5 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T08:45:35+00:00,BCCI,"2nd T20I. 10.6: WICKET! G Maxwell (19) is out, b Krunal Pandya, 62/5 https://t.co/ZHonO1pfS7 #AusvInd"
